#tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_term	PubMed	Category
8839	119712989	GO:0032543	IEA	involved_in	mitochondrial translation	30032202	Process
8839	119712990	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119712990	GO:0008270	IEA	enables	zinc ion binding	22301074	Function
8839	119712996	GO:0000139	IEA	located_in	Golgi membrane	30032202	Component
8839	119712996	GO:0005789	IEA	located_in	endoplasmic reticulum membrane	30032202	Component
8839	119712996	GO:0005794	IEA	located_in	Golgi apparatus	30032202	Component
8839	119712996	GO:0006888	IEA	involved_in	endoplasmic reticulum to Golgi vesicle-mediated transport	30032202	Process
8839	119712996	GO:0009615	IEA	involved_in	response to virus	30032202	Process
8839	119712996	GO:0030134	IEA	located_in	COPII-coated ER to Golgi transport vesicle	30032202	Component
8839	119712997	GO:0005576	IEA	located_in	extracellular region	22301074	Component
8839	119712997	GO:0006952	IEA	involved_in	defense response	22301074	Process
8839	119712998	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119712998	GO:0005634	IEA	located_in	nucleus	22301074	Component
8839	119712998	GO:0008270	IEA	enables	zinc ion binding	22301074	Function
8839	119712998	GO:0042054	IEA	enables	histone methyltransferase activity	22301074	Function
8839	119713000	GO:0030544	IEA	enables	Hsp70 protein binding	30032202	Function
8839	119713000	GO:0046983	IEA	enables	protein dimerization activity	22301074	Function
8839	119713003	GO:0001817	IEA	involved_in	regulation of cytokine production	30032202	Process
8839	119713003	GO:0005102	IEA	enables	signaling receptor binding	30032202	Function
8839	119713003	GO:0009897	IEA	located_in	external side of plasma membrane	30032202	Component
8839	119713003	GO:0050852	IEA	involved_in	T cell receptor signaling pathway	30032202	Process
8839	119713004	GO:0002115	IEA	involved_in	store-operated calcium entry	30032202	Process
8839	119713004	GO:0005246	IEA	enables	calcium channel regulator activity	22301074|30032202	Function
8839	119713004	GO:0005509	IEA	enables	calcium ion binding	30032202	Function
8839	119713004	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119713004	GO:0005783	IEA	located_in	endoplasmic reticulum	30032202	Component
8839	119713004	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	119713004	GO:0006874	IEA	involved_in	intracellular calcium ion homeostasis	30032202	Process
8839	119713004	GO:0032237	IEA	involved_in	activation of store-operated calcium channel activity	22301074|30032202	Process
8839	119713005	GO:0002456	IEA	involved_in	T cell mediated immunity	30032202	Process
8839	119713005	GO:0007166	IEA	involved_in	cell surface receptor signaling pathway	30032202	Process
8839	119713005	GO:0009897	IEA	located_in	external side of plasma membrane	30032202	Component
8839	119713005	GO:0045065	IEA	involved_in	cytotoxic T cell differentiation	30032202	Process
8839	119713007	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	119713020	GO:0004596	IEA	enables	protein-N-terminal amino-acid acetyltransferase activity	30032202	Function
8839	119713020	GO:0017196	IEA	involved_in	N-terminal peptidyl-methionine acetylation	30032202	Process
8839	119713020	GO:0031416	IEA	part_of	NatB complex	30032202	Component
8839	119713022	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119713022	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	119713022	GO:0007165	IEA	involved_in	signal transduction	22301074	Process
8839	119713022	GO:0043087	IEA	involved_in	regulation of GTPase activity	30032202	Process
8839	119713028	GO:0005525	IEA	enables	GTP binding	22301074	Function
8839	119713031	GO:0005509	IEA	enables	calcium ion binding	22301074	Function
8839	119713031	GO:0005886	IEA	located_in	plasma membrane	22301074|30032202	Component
8839	119713031	GO:0007156	IEA	involved_in	homophilic cell-cell adhesion	22301074	Process
8839	119713032	GO:0005634	IEA	located_in	nucleus	30032202	Component
8839	119713033	GO:0001817	IEA	involved_in	regulation of cytokine production	30032202	Process
8839	119713033	GO:0005102	IEA	enables	signaling receptor binding	30032202	Function
8839	119713033	GO:0009897	IEA	located_in	external side of plasma membrane	30032202	Component
8839	119713033	GO:0050852	IEA	involved_in	T cell receptor signaling pathway	30032202	Process
8839	119713037	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	119713037	GO:0007156	IEA	involved_in	homophilic cell-cell adhesion	30032202	Process
8839	119713037	GO:0007411	IEA	involved_in	axon guidance	30032202	Process
8839	119713037	GO:0030424	IEA	located_in	axon	30032202	Component
8839	119713037	GO:0070593	IEA	involved_in	dendrite self-avoidance	30032202	Process
8839	119713037	GO:0098632	IEA	enables	cell-cell adhesion mediator activity	30032202	Function
8839	119713038	GO:0001817	IEA	involved_in	regulation of cytokine production	30032202	Process
8839	119713038	GO:0005102	IEA	enables	signaling receptor binding	30032202	Function
8839	119713038	GO:0009897	IEA	located_in	external side of plasma membrane	30032202	Component
8839	119713038	GO:0050852	IEA	involved_in	T cell receptor signaling pathway	30032202	Process
8839	119713042	GO:0005911	IEA	located_in	cell-cell junction	30032202	Component
8839	119713042	GO:0016020	IEA	located_in	membrane	30032202	Component
8839	119713046	GO:0005509	IEA	enables	calcium ion binding	22301074	Function
8839	119713048	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119713051	GO:0016973	IEA	involved_in	poly(A)+ mRNA export from nucleus	30032202	Process
8839	119713053	GO:0005200	IEA	enables	structural constituent of cytoskeleton	22301074|30032202	Function
8839	119713053	GO:0005882	IEA	located_in	intermediate filament	22301074|30032202	Component
8839	119713057	GO:0005509	IEA	enables	calcium ion binding	22301074	Function
8839	119713058	GO:0004252	IEA	enables	serine-type endopeptidase activity	30032202	Function
8839	119713058	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	119713058	GO:0031638	IEA	involved_in	zymogen activation	30032202	Process
8839	119713062	GO:0005856	IEA	located_in	cytoskeleton	30032202	Component
8839	119713064	GO:0003676	IEA	enables	nucleic acid binding	22301074	Function
8839	119713064	GO:0005509	IEA	enables	calcium ion binding	22301074	Function
8839	119713064	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119713064	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	119713064	GO:0006898	IEA	involved_in	receptor-mediated endocytosis	30032202	Process
8839	119713064	GO:0008270	IEA	enables	zinc ion binding	22301074	Function
8839	119713064	GO:0016324	IEA	located_in	apical plasma membrane	30032202	Component
8839	119713064	GO:0042562	IEA	enables	hormone binding	30032202	Function
8839	119713064	GO:0043235	IEA	part_of	signaling receptor complex	30032202	Component
8839	119713065	GO:0005509	IEA	enables	calcium ion binding	22301074	Function
8839	119713069	GO:0003950	IEA	enables	NAD+ poly-ADP-ribosyltransferase activity	30032202	Function
8839	119713069	GO:0106274	IEA	enables	NAD+-protein-arginine ADP-ribosyltransferase activity	22301074	Function
8839	119713072	GO:0001530	IEA	enables	lipopolysaccharide binding	30032202	Function
8839	119713072	GO:0005576	IEA	located_in	extracellular region	30032202	Component
8839	119713072	GO:0045087	IEA	involved_in	innate immune response	30032202	Process
8839	119713072	GO:0050829	IEA	involved_in	defense response to Gram-negative bacterium	30032202	Process
8839	119713072	GO:0050830	IEA	involved_in	defense response to Gram-positive bacterium	30032202	Process
8839	119713072	GO:0061844	IEA	involved_in	antimicrobial humoral immune response mediated by antimicrobial peptide	30032202	Process
8839	119713077	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	119713080	GO:0005739	IEA	located_in	mitochondrion	30032202	Component
8839	119713080	GO:0016020	IEA	located_in	membrane	30032202	Component
8839	119713080	GO:0043065	IEA	involved_in	positive regulation of apoptotic process	30032202	Process
8839	119713089	GO:0005524	IEA	enables	ATP binding	22301074	Function
